,Date,Open,High,Low,Close,Adj_Close,Volume,Percentage_Change_Close,prediction
4068,2016-11-22,1210.4000244140625,1211.0999755859375,1207.5999755859375,1211.0,1211.0,19.0,0.0011574276143518,1209.2339819579092
4069,2016-11-23,1212.800048828125,1213.800048828125,1186.800048828125,1189.0999755859375,1189.0999755859375,309.0,-0.0180842480710673,1194.231137255476
4070,2016-11-25,1177.0,1189.300048828125,1177.0,1178.199951171875,1178.199951171875,14.0,-0.0091666173054048,1186.6523958346124
4071,2016-11-28,1188.0,1190.5999755859375,1188.0,1190.5999755859375,1190.5999755859375,189914.0,0.0105245501001158,1190.375883644097
4072,2016-11-29,1193.199951171875,1194.800048828125,1179.4000244140625,1187.9000244140625,1187.9000244140625,42124.0,-0.0022677231876695,1184.3415553986652
4073,2016-11-30,1187.0999755859375,1193.300048828125,1167.9000244140625,1170.800048828125,1170.800048828125,7158.0,-0.014395130258855,1177.5883328242812
4074,2016-12-01,1172.699951171875,1174.5999755859375,1160.0,1166.9000244140625,1166.9000244140625,1588.0,-0.0033310764019578,1164.8913429179834
4075,2016-12-02,1172.300048828125,1177.300048828125,1166.4000244140625,1175.0999755859375,1175.0999755859375,1521.0,0.00702712400404,1171.985807218436
4076,2016-12-05,1181.800048828125,1186.699951171875,1157.0,1174.0,1174.0,358.0,-0.000936069788776,1167.053895516819
4077,2016-12-06,1170.9000244140625,1174.5,1167.0999755859375,1167.5999755859375,1167.5999755859375,652.0,-0.0054514688365097,1171.1296687542517
4078,2016-12-07,1167.699951171875,1178.5,1166.4000244140625,1175.0,1175.0,182.0,0.0063378079554591,1175.2332797020308
4079,2016-12-08,1173.800048828125,1177.800048828125,1169.0999755859375,1169.800048828125,1169.800048828125,322.0,-0.0044254903590425,1173.6476910368087
4080,2016-12-09,1166.5999755859375,1168.800048828125,1156.0,1159.4000244140625,1159.4000244140625,365.0,-0.0088904291160536,1160.609042126458
4081,2016-12-12,1158.300048828125,1163.9000244140625,1153.0,1163.5,1163.5,331.0,0.0035362907534951,1158.8844848966733
4082,2016-12-13,1163.5,1164.0,1155.4000244140625,1156.699951171875,1156.699951171875,637.0,-0.0058444768613021,1158.1307262938144
4083,2016-12-14,1159.800048828125,1164.0,1142.0,1161.300048828125,1161.300048828125,487.0,0.0039769152333667,1149.83555945853
4084,2016-12-15,1139.800048828125,1143.300048828125,1123.9000244140625,1127.800048828125,1127.800048828125,244.0,-0.0288469806178042,1130.7428910238732
4085,2016-12-16,1126.9000244140625,1140.9000244140625,1126.9000244140625,1135.300048828125,1135.300048828125,146.0,0.0066501149807477,1137.8011987627679
4086,2016-12-19,1139.4000244140625,1140.699951171875,1137.9000244140625,1140.5,1140.5,249.0,0.004580243942773,1139.6333540643277
4087,2016-12-20,1133.5,1133.5,1126.5,1131.5,1131.5,46.0,-0.0078912757562472,1128.5747364172362
4088,2016-12-21,1136.0999755859375,1136.0999755859375,1130.0,1131.0999755859375,1131.0999755859375,50.0,-0.0003535346125165,1131.860060308191
4089,2016-12-22,1131.199951171875,1132.800048828125,1128.300048828125,1128.800048828125,1128.800048828125,104.0,-0.0020333540866898,1130.5903657102003
4090,2016-12-23,1130.9000244140625,1132.800048828125,1130.300048828125,1131.9000244140625,1131.9000244140625,70.0,0.0027462574874582,1132.2631468439781
4091,2016-12-27,1134.300048828125,1142.199951171875,1134.300048828125,1137.300048828125,1137.300048828125,84.0,0.0047707609308144,1140.625498302978
4092,2016-12-28,1141.199951171875,1141.199951171875,1138.0,1139.4000244140625,1139.4000244140625,1570.0,0.0018464569557535,1139.166540163655
4093,2016-12-29,1143.800048828125,1158.800048828125,1143.5999755859375,1156.4000244140625,1156.4000244140625,950.0,0.0149201330838502,1155.3092377037901
4094,2016-12-30,1162.0,1162.0,1150.0,1150.0,1150.0,16.0,-0.0055344381519754,1153.2909197170216
4095,2017-01-03,1155.199951171875,1160.800048828125,1146.5,1160.4000244140625,1160.4000244140625,52.0,0.0090434994904891,1153.1992191021923
4096,2017-01-04,1156.300048828125,1165.0,1156.300048828125,1163.800048828125,1163.800048828125,36.0,0.0029300451073148,1163.2382282132148
4097,2017-01-05,1172.0,1183.300048828125,1171.5,1179.699951171875,1179.699951171875,500.0,0.0136620567766432,1180.5189328836977
4098,2017-01-06,1176.5,1176.5,1171.9000244140625,1171.9000244140625,1171.9000244140625,16.0,-0.0066117886586875,1173.4220969020157
4099,2017-01-09,1173.9000244140625,1183.5999755859375,1173.0,1183.5,1183.5,62.0,0.0098984344605141,1180.9147152851083
4100,2017-01-10,1184.300048828125,1188.9000244140625,1182.300048828125,1184.199951171875,1184.199951171875,8.0,0.0005914247333122,1186.6556632037268
4101,2017-01-11,1187.5,1197.0,1176.5,1195.5999755859375,1195.5999755859375,20.0,0.0096267732512411,1186.6971480160637
4102,2017-01-12,1192.699951171875,1204.300048828125,1192.300048828125,1198.9000244140625,1198.9000244140625,110.0,0.0027601613378318,1201.531577478438
4103,2017-01-13,1195.699951171875,1196.0,1187.699951171875,1195.300048828125,1195.300048828125,65.0,-0.0030027320982805,1190.2742037980997
4104,2017-01-17,1205.5,1214.5999755859375,1200.800048828125,1212.0,1212.0,79.0,0.0139713465152516,1209.1940563189628
4105,2017-01-18,1213.5999755859375,1214.699951171875,1203.0999755859375,1211.300048828125,1211.300048828125,114.0,-0.0005775174685437,1206.884886385461
4106,2017-01-19,1200.5,1204.0,1195.800048828125,1200.9000244140625,1200.9000244140625,26.0,-0.0085858367001008,1199.9870034265323
4107,2017-01-20,1202.800048828125,1212.0999755859375,1202.800048828125,1204.300048828125,1204.300048828125,38.0,0.0028312301981352,1210.2141959038563
4108,2017-01-23,1212.0,1215.0,1210.0,1215.0,1215.0,16.0,0.008884788456404,1213.1696001101427
4109,2017-01-24,1219.0,1219.0,1207.699951171875,1210.300048828125,1210.300048828125,24.0,-0.0038682725694444,1210.8540924946246
4110,2017-01-25,1202.0,1202.800048828125,1194.9000244140625,1197.300048828125,1197.300048828125,403.0,-0.0107411381273488,1197.6370181162783
4111,2017-01-26,1199.699951171875,1199.699951171875,1185.5999755859375,1189.5,1189.5,19.0,-0.0065146984966378,1189.415808809279
4112,2017-01-27,1187.9000244140625,1188.300048828125,1187.9000244140625,1188.0999755859375,1188.0999755859375,234352.0,-0.001176985636034,1188.6241899997217
4113,2017-01-30,1191.699951171875,1198.5,1187.0999755859375,1193.199951171875,1193.199951171875,50503.0,0.0042925475050383,1193.735681582944
4114,2017-01-31,1194.9000244140625,1214.699951171875,1193.5,1208.5999755859375,1208.5999755859375,3212.0,0.0129064909858047,1209.1290810929695
4115,2017-02-01,1211.9000244140625,1211.9000244140625,1197.9000244140625,1205.5999755859375,1205.5999755859375,1145.0,-0.0024822108725805,1201.6985489356443
4116,2017-02-02,1209.699951171875,1224.199951171875,1208.9000244140625,1216.699951171875,1216.699951171875,1512.0,0.0092070137779679,1220.4141003331351
4117,2017-02-03,1214.9000244140625,1220.5999755859375,1206.199951171875,1218.5,1218.5,865.0,0.0014794517139507,1213.006934415665
4118,2017-02-06,1221.9000244140625,1235.4000244140625,1218.5,1230.0,1230.0,908.0,0.0094378334017234,1229.8943040291983
4119,2017-02-07,1234.199951171875,1236.199951171875,1228.5,1234.199951171875,1234.199951171875,1177.0,0.0034145944486788,1231.8194005899331
4120,2017-02-08,1232.0999755859375,1243.9000244140625,1231.0,1237.5999755859375,1237.5999755859375,288.0,0.0027548408269131,1240.5713652490049
4121,2017-02-09,1239.4000244140625,1243.5,1226.9000244140625,1235.0999755859375,1235.0999755859375,885.0,-0.0020200388245938,1233.431630248126
4122,2017-02-10,1227.5999755859375,1234.4000244140625,1221.5,1234.4000244140625,1234.4000244140625,391.0,-0.0005667162057411,1228.5155725779673
4123,2017-02-13,1230.5,1231.0999755859375,1219.0,1224.4000244140625,1224.4000244140625,398.0,-0.0081011015896137,1222.658908481852
4124,2017-02-14,1225.9000244140625,1233.5,1222.0999755859375,1223.9000244140625,1223.9000244140625,159.0,-0.0004083632718312,1229.1629471952642
4125,2017-02-15,1225.5,1231.699951171875,1217.300048828125,1231.699951171875,1231.699951171875,175.0,0.0063730097248316,1224.3681530397848
4126,2017-02-16,1234.5,1240.699951171875,1233.199951171875,1240.0,1240.0,87.0,0.0067386938030062,1238.6162727351684
4127,2017-02-17,1240.699951171875,1241.199951171875,1234.800048828125,1237.5999755859375,1237.5999755859375,301.0,-0.0019355035597278,1237.044867981559
4128,2017-02-21,1237.300048828125,1237.5,1228.0999755859375,1237.5,1237.5,119.0,-8.078182604210775e-05,1230.9100579602418
4129,2017-02-22,1236.0999755859375,1238.5999755859375,1231.800048828125,1232.0,1232.0,36.0,-0.0044444444444444,1235.1597214031267
4130,2017-02-23,1236.0999755859375,1250.300048828125,1236.0999755859375,1250.199951171875,1250.199951171875,112.0,0.0147726876395089,1247.2112959639462
4131,2017-02-24,1250.0,1258.800048828125,1250.0,1256.9000244140625,1256.9000244140625,1264.0,0.0053592013308808,1257.0647590027434
4132,2017-02-27,1254.699951171875,1263.0999755859375,1250.4000244140625,1257.4000244140625,1257.4000244140625,544.0,0.0003978041135237,1258.1994829473956
4133,2017-02-28,1253.5999755859375,1257.300048828125,1247.199951171875,1252.5999755859375,1252.5999755859375,721.0,-0.0038174397446522,1251.9744616042476
4134,2017-03-01,1247.800048828125,1248.9000244140625,1236.9000244140625,1248.9000244140625,1248.9000244140625,138.0,-0.0029538170557158,1240.7997556904893
4135,2017-03-02,1247.199951171875,1247.5999755859375,1230.699951171875,1231.9000244140625,1231.9000244140625,79.0,-0.013611978275023,1235.4184483955669
4136,2017-03-03,1231.699951171875,1235.199951171875,1222.9000244140625,1225.5,1225.5,121.0,-0.0051952466005563,1228.0885410767487
4137,2017-03-06,1235.199951171875,1235.199951171875,1224.5,1224.5,1224.5,29.0,-0.0008159934720522,1227.518944669213
4138,2017-03-07,1224.300048828125,1225.4000244140625,1213.699951171875,1215.0999755859375,1215.0999755859375,53.0,-0.0076766226329624,1217.5147691725015
4139,2017-03-08,1212.199951171875,1212.199951171875,1206.699951171875,1208.5,1208.5,24.0,-0.0054316317328168,1208.4577214260426
4140,2017-03-09,1204.5,1205.5999755859375,1202.300048828125,1202.4000244140625,1202.4000244140625,37.0,-0.0050475594422321,1204.0870559385007
4141,2017-03-10,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,1200.699951171875,3.0,-0.0014138998733104,1201.9589041182307
4142,2017-03-13,1206.199951171875,1210.0,1202.300048828125,1202.4000244140625,1202.4000244140625,35.0,0.0014159018167096,1206.5233022032999
4143,2017-03-14,1203.0999755859375,1205.9000244140625,1196.800048828125,1201.9000244140625,1201.9000244140625,22.0,-0.00041583498823,1200.8470933781277
4144,2017-03-15,1198.199951171875,1221.199951171875,1197.699951171875,1200.0999755859375,1200.0999755859375,36.0,-0.0014976693498301,1215.5172678257563
4145,2017-03-16,1222.199951171875,1231.4000244140625,1222.199951171875,1226.5,1226.5,47.0,0.0219981876103054,1229.5497789708756
4146,2017-03-17,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,1229.800048828125,26.0,0.002690622770587,1230.398302185226
4147,2017-03-20,1229.300048828125,1234.4000244140625,1229.300048828125,1233.5999755859375,1233.5999755859375,23.0,0.0030898736436329,1233.5755324451325
4148,2017-03-21,1226.4000244140625,1246.0999755859375,1226.4000244140625,1246.0999755859375,1246.0999755859375,11.0,0.0101329444288151,1241.6351787481058
4149,2017-03-22,1247.9000244140625,1249.5,1247.699951171875,1249.300048828125,1249.300048828125,3.0,0.0025680710255072,1249.4059786561152
4150,2017-03-23,1246.4000244140625,1247.5,1244.800048828125,1246.9000244140625,1246.9000244140625,16.0,-0.0019210952695581,1246.4659945783787
4151,2017-03-24,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,1248.199951171875,3.0,0.0010425268524823,1248.378118375706
4152,2017-03-27,1255.800048828125,1257.699951171875,1253.800048828125,1255.4000244140625,1255.4000244140625,72.0,0.0057683652650584,1256.1677662045408
4153,2017-03-28,1255.9000244140625,1255.9000244140625,1255.300048828125,1255.300048828125,1255.300048828125,19.0,-7.963643778337664e-05,1255.9052691405936
4154,2017-03-29,1252.199951171875,1253.4000244140625,1252.0999755859375,1253.4000244140625,1253.4000244140625,190678.0,-0.0015136018004908,1253.4840931649674
4155,2017-03-30,1253.0999755859375,1253.5999755859375,1241.0999755859375,1245.0,1245.0,51328.0,-0.0067017905301137,1244.8162836184692
4156,2017-03-31,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,1247.300048828125,8223.0,0.0018474287776104,1245.0001432616314
4157,2017-04-03,1247.5,1252.4000244140625,1243.5999755859375,1250.800048828125,1250.800048828125,1160.0,0.0028060609821096,1248.671758195952
4158,2017-04-04,1253.0999755859375,1260.300048828125,1253.0,1255.0,1255.0,724.0,0.0033578118067791,1258.8892475122952
4159,2017-04-05,1255.4000244140625,1255.4000244140625,1243.0,1245.4000244140625,1245.4000244140625,907.0,-0.0076493829370019,1246.4382332345986
4160,2017-04-06,1256.0999755859375,1257.5,1249.0,1250.300048828125,1250.300048828125,169.0,0.0039344984085477,1252.2171327867677
4161,2017-04-07,1249.5,1269.0999755859375,1249.5,1254.300048828125,1254.300048828125,445.0,0.0031992320593357,1264.6727742671774
4162,2017-04-10,1252.699951171875,1255.199951171875,1246.800048828125,1251.0999755859375,1251.0999755859375,182.0,-0.0025512820837225,1250.552999726629
4163,2017-04-11,1254.5,1273.5,1254.5,1271.199951171875,1271.199951171875,401.0,0.016065842840836,1269.2250733497608
4164,2017-04-12,1275.0,1285.0999755859375,1272.0,1275.300048828125,1275.300048828125,492.0,0.003225375876132,1280.7747545156167
4165,2017-04-13,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,1285.9000244140625,915.0,0.0083117503176431,1284.9963886749647
4166,2017-04-17,1291.800048828125,1294.800048828125,1284.300048828125,1289.4000244140625,1289.4000244140625,73.0,0.0027218290174578,1288.8340433164385
4167,2017-04-18,1283.9000244140625,1291.699951171875,1278.5999755859375,1291.699951171875,1291.699951171875,394.0,0.0017837185623271,1286.2050616486158
4168,2017-04-19,1288.0,1288.0,1274.0,1281.4000244140625,1281.4000244140625,194.0,-0.0079739313673179,1277.8402934682285
4169,2017-04-20,1279.699951171875,1281.9000244140625,1276.199951171875,1281.9000244140625,1281.9000244140625,127.0,0.0003901982132618,1279.1663087324
4170,2017-04-21,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,1287.4000244140625,474.0,0.0042905061980273,1285.5241726440577
4171,2017-04-24,1275.0,1276.4000244140625,1265.0,1275.800048828125,1275.800048828125,605.0,-0.0090103894407,1268.9238257964953
4172,2017-04-25,1275.5999755859375,1276.9000244140625,1262.0999755859375,1265.5999755859375,1265.5999755859375,356.0,-0.0079950406425808,1266.7894501201085
4173,2017-04-26,1266.0,1266.0,1262.0999755859375,1262.0999755859375,1262.0999755859375,1156.0,-0.0027654867790113,1263.5031079345667
4174,2017-04-27,1266.699951171875,1267.199951171875,1262.199951171875,1263.699951171875,1263.699951171875,206.0,0.0012677090697151,1264.1229130310608
4175,2017-04-28,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,1266.0999755859375,85.0,0.0018992043260244,1266.430697953791
4176,2017-05-01,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,1253.300048828125,34.0,-0.0101097283031609,1257.9164139000518
4177,2017-05-02,1256.199951171875,1256.199951171875,1251.199951171875,1255.0999755859375,1255.0999755859375,90.0,0.0014361499143764,1252.8618176266577
4178,2017-05-03,1255.0999755859375,1255.800048828125,1238.699951171875,1246.4000244140625,1246.4000244140625,195.0,-0.0069316798192219,1243.6240479843514
4179,2017-05-04,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,1226.5,72.0,-0.0159660013031671,1228.3979855778584
4180,2017-05-05,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,1224.800048828125,16.0,-0.0013860180773542,1230.8037140451338
4181,2017-05-08,1224.0,1234.0,1224.0,1225.300048828125,1225.300048828125,43.0,0.0004082298988136,1231.9513789274479
4182,2017-05-09,1226.0999755859375,1226.199951171875,1214.0,1214.300048828125,1214.300048828125,55.0,-0.0089773929336903,1217.4251661157186
4183,2017-05-10,1219.800048828125,1220.199951171875,1217.300048828125,1217.300048828125,1217.300048828125,23.0,0.0024705590705486,1218.6419019746345
4184,2017-05-11,1218.5,1222.699951171875,1218.300048828125,1222.699951171875,1222.699951171875,13.0,0.004435966587653,1221.9419008058385
4185,2017-05-12,1228.0,1229.5,1226.0999755859375,1226.199951171875,1226.199951171875,29.0,0.0028625174938835,1228.12819367342
4186,2017-05-15,1227.5,1232.699951171875,1227.5,1228.5999755859375,1228.5999755859375,13.0,0.0019572863396127,1231.849554561531
4187,2017-05-16,1230.4000244140625,1237.300048828125,1230.4000244140625,1235.0,1235.0,20.0,0.0052092011567965,1236.0275392140384
4188,2017-05-17,1241.0,1259.199951171875,1240.699951171875,1257.5,1257.5,26.0,0.0182186234817813,1254.8890041565255
4189,2017-05-18,1254.800048828125,1260.0,1245.800048828125,1251.699951171875,1251.699951171875,43.0,-0.0046123648732604,1252.3255604908782
4190,2017-05-19,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14.0,0.0007989135088355,1253.1593560614474
4191,2017-05-22,1251.699951171875,1260.699951171875,1251.699951171875,1260.699951171875,1260.699951171875,14.0,0.0063862060444052,1258.9157610981952
4192,2017-05-23,1261.5,1261.5999755859375,1250.5999755859375,1254.800048828125,1254.800048828125,20.0,-0.0046798624353604,1253.7564536898744
4193,2017-05-24,1251.9000244140625,1257.800048828125,1249.699951171875,1252.4000244140625,1252.4000244140625,14.0,-0.0019126747853603,1255.1167494232345
4194,2017-05-25,1257.0999755859375,1258.300048828125,1255.800048828125,1255.800048828125,1255.800048828125,11.0,0.0027148070486929,1257.4749738818718
4195,2017-05-26,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457.0,0.0093963420122684,1268.067558642717
4196,2017-05-30,1267.4000244140625,1270.0,1258.4000244140625,1262.0999755859375,1262.0999755859375,129819.0,-0.0043389082564928,1262.9804612408361
